 -- 0/200000. Average 0.00. Remaining 166.37. So far 0.00. Total? 166.37
 -- 6934/200000. Average 0.01. Remaining 1113.75. So far 40.01. Total? 1153.75
 -- 6935/200000. Average 0.01. Remaining 1113.72. So far 40.01. Total? 1153.73
 -- 6936/200000. Average 0.01. Remaining 1113.82. So far 40.02. Total? 1153.84
 -- 6937/200000. Average 0.01. Remaining 1113.99. So far 40.03. Total? 1154.01
 -- 6938/200000. Average 0.01. Remaining 1113.96. So far 40.04. Total? 1153.99
 -- 6939/200000. Average 0.01. Remaining 1114.43. So far 40.06. Total? 1154.48
 -- 6940/200000. Average 0.01. Remaining 1114.69. So far 40.08. Total? 1154.76
 -- 6941/200000. Average 0.01. Remaining 1114.75. So far 40.08. Total? 1154.83
 -- 6942/200000. Average 0.01. Remaining 1114.80. So far 40.09. Total? 1154.89
 -- 6943/200000. Average 0.01. Remaining 1114.86. So far 40.10. Total? 1154.95
 -- 6944/200000. Average 0.01. Remaining 1114.80. So far 40.10. Total? 1154.90
 -- 6945/200000. Average 0.01. Remaining 1114.74. So far 40.11. Total? 1154.84
 -- 6946/200000. Average 0.01. Remaining 1114.69. So far 40.11. Total? 1154.79
 -- 6947/200000. Average 0.01. Remaining 1114.67. So far 40.12. Total? 1154.78
 -- 6948/200000. Average 0.01. Remaining 1114.66. So far 40.12. Total? 1154.77
 -- 6949/200000. Average 0.01. Remaining 1114.85. So far 40.14. Total? 1154.98
 -- 6950/200000. Average 0.01. Remaining 1114.82. So far 40.14. Total? 1154.95
 -- 6951/200000. Average 0.01. Remaining 1114.93. So far 40.15. Total? 1155.08
 -- 6952/200000. Average 0.01. Remaining 1115.20. So far 40.17. Total? 1155.36
 -- 6953/200000. Average 0.01. Remaining 1115.19. So far 40.17. Total? 1155.36
 -- 6954/200000. Average 0.01. Remaining 1115.20. So far 40.18. Total? 1155.37
 -- 6955/200000. Average 0.01. Remaining 1115.15. So far 40.18. Total? 1155.32
 -- 6956/200000. Average 0.01. Remaining 1115.09. So far 40.19. Total? 1155.27
 -- 6957/200000. Average 0.01. Remaining 1115.10. So far 40.19. Total? 1155.29
 -- 6958/200000. Average 0.01. Remaining 1115.12. So far 40.20. Total? 1155.32
 -- 6959/200000. Average 0.01. Remaining 1115.10. So far 40.20. Total? 1155.30
 -- 6960/200000. Average 0.01. Remaining 1115.37. So far 40.22. Total? 1155.59
 -- 6961/200000. Average 0.01. Remaining 1115.38. So far 40.23. Total? 1155.60
 -- 6962/200000. Average 0.01. Remaining 1115.32. So far 40.23. Total? 1155.55
 -- 6963/200000. Average 0.01. Remaining 1115.26. So far 40.23. Total? 1155.49
 -- 6964/200000. Average 0.01. Remaining 1115.22. So far 40.24. Total? 1155.45
 -- 6965/200000. Average 0.01. Remaining 1115.18. So far 40.24. Total? 1155.42
 -- 6966/200000. Average 0.01. Remaining 1115.43. So far 40.26. Total? 1155.68
 -- 6967/200000. Average 0.01. Remaining 1115.37. So far 40.26. Total? 1155.63
 -- 6968/200000. Average 0.01. Remaining 1115.31. So far 40.27. Total? 1155.57
 -- 6969/200000. Average 0.01. Remaining 1115.25. So far 40.27. Total? 1155.51
 -- 6970/200000. Average 0.01. Remaining 1115.18. So far 40.27. Total? 1155.45
 -- 6971/200000. Average 0.01. Remaining 1115.13. So far 40.28. Total? 1155.40
 -- 6972/200000. Average 0.01. Remaining 1115.06. So far 40.28. Total? 1155.34
 -- 6973/200000. Average 0.01. Remaining 1115.00. So far 40.28. Total? 1155.28
 -- 6974/200000. Average 0.01. Remaining 1114.93. So far 40.29. Total? 1155.21
 -- 6975/200000. Average 0.01. Remaining 1114.86. So far 40.29. Total? 1155.15
 -- 6976/200000. Average 0.01. Remaining 1114.80. So far 40.30. Total? 1155.09
 -- 6977/200000. Average 0.01. Remaining 1114.73. So far 40.30. Total? 1155.02
 -- 6978/200000. Average 0.01. Remaining 1114.67. So far 40.30. Total? 1154.96
 -- 6979/200000. Average 0.01. Remaining 1114.87. So far 40.32. Total? 1155.18
 -- 6980/200000. Average 0.01. Remaining 1114.82. So far 40.32. Total? 1155.13
 -- 6981/200000. Average 0.01. Remaining 1114.76. So far 40.32. Total? 1155.07
 -- 6982/200000. Average 0.01. Remaining 1114.69. So far 40.33. Total? 1155.01
 -- 6983/200000. Average 0.01. Remaining 1114.62. So far 40.33. Total? 1154.94
 -- 6984/200000. Average 0.01. Remaining 1114.55. So far 40.33. Total? 1154.88
 -- 6985/200000. Average 0.01. Remaining 1114.50. So far 40.34. Total? 1154.83
 -- 6986/200000. Average 0.01. Remaining 1114.44. So far 40.34. Total? 1154.78
 -- 6987/200000. Average 0.01. Remaining 1114.38. So far 40.35. Total? 1154.72
 -- 6988/200000. Average 0.01. Remaining 1114.35. So far 40.35. Total? 1154.69
 -- 6989/200000. Average 0.01. Remaining 1114.46. So far 40.36. Total? 1154.82
 -- 6990/200000. Average 0.01. Remaining 1114.57. So far 40.37. Total? 1154.93
 -- 6991/200000. Average 0.01. Remaining 1114.52. So far 40.37. Total? 1154.89
 -- 6992/200000. Average 0.01. Remaining 1114.52. So far 40.38. Total? 1154.90
 -- 6993/200000. Average 0.01. Remaining 1114.58. So far 40.39. Total? 1154.96
 -- 6994/200000. Average 0.01. Remaining 1114.59. So far 40.40. Total? 1154.97
 -- 6995/200000. Average 0.01. Remaining 1114.69. So far 40.40. Total? 1155.09
 -- 6996/200000. Average 0.01. Remaining 1114.70. So far 40.41. Total? 1155.10
 -- 6997/200000. Average 0.01. Remaining 1114.65. So far 40.42. Total? 1155.06
 -- 6998/200000. Average 0.01. Remaining 1114.59. So far 40.42. Total? 1155.00
 -- 6999/200000. Average 0.01. Remaining 1114.54. So far 40.42. Total? 1154.96
 -- 7000/200000. Average 0.01. Remaining 1114.55. So far 40.43. Total? 1154.97
 -- 7001/200000. Average 0.01. Remaining 1114.54. So far 40.44. Total? 1154.97
 -- 7002/200000. Average 0.01. Remaining 1114.49. So far 40.44. Total? 1154.92
 -- 7003/200000. Average 0.01. Remaining 1114.44. So far 40.44. Total? 1154.87
 -- 7004/200000. Average 0.01. Remaining 1114.38. So far 40.45. Total? 1154.82
 -- 7005/200000. Average 0.01. Remaining 1114.31. So far 40.45. Total? 1154.76
 -- 7006/200000. Average 0.01. Remaining 1114.26. So far 40.46. Total? 1154.71
 -- 7007/200000. Average 0.01. Remaining 1114.21. So far 40.46. Total? 1154.66
 -- 7008/200000. Average 0.01. Remaining 1114.15. So far 40.46. Total? 1154.60
 -- 7009/200000. Average 0.01. Remaining 1114.08. So far 40.47. Total? 1154.55
 -- 7010/200000. Average 0.01. Remaining 1114.02. So far 40.47. Total? 1154.49
 -- 7011/200000. Average 0.01. Remaining 1113.96. So far 40.47. Total? 1154.42
 -- 7012/200000. Average 0.01. Remaining 1113.90. So far 40.48. Total? 1154.37
 -- 7013/200000. Average 0.01. Remaining 1113.89. So far 40.48. Total? 1154.37
 -- 7014/200000. Average 0.01. Remaining 1113.91. So far 40.49. Total? 1154.39
 -- 7015/200000. Average 0.01. Remaining 1113.88. So far 40.50. Total? 1154.37
 -- 7016/200000. Average 0.01. Remaining 1113.84. So far 40.50. Total? 1154.33
 -- 7017/200000. Average 0.01. Remaining 1113.81. So far 40.50. Total? 1154.31
 -- 7018/200000. Average 0.01. Remaining 1113.81. So far 40.51. Total? 1154.31
 -- 7019/200000. Average 0.01. Remaining 1113.82. So far 40.52. Total? 1154.33
 -- 7020/200000. Average 0.01. Remaining 1113.77. So far 40.52. Total? 1154.29
 -- 7021/200000. Average 0.01. Remaining 1113.72. So far 40.53. Total? 1154.23
 -- 7022/200000. Average 0.01. Remaining 1113.65. So far 40.53. Total? 1154.18
 -- 7023/200000. Average 0.01. Remaining 1113.59. So far 40.53. Total? 1154.12
 -- 7024/200000. Average 0.01. Remaining 1113.53. So far 40.54. Total? 1154.06
 -- 7025/200000. Average 0.01. Remaining 1113.48. So far 40.54. Total? 1154.01
 -- 7026/200000. Average 0.01. Remaining 1113.42. So far 40.54. Total? 1153.96
 -- 7027/200000. Average 0.01. Remaining 1113.35. So far 40.55. Total? 1153.90
 -- 7028/200000. Average 0.01. Remaining 1113.30. So far 40.55. Total? 1153.85
 -- 7029/200000. Average 0.01. Remaining 1113.52. So far 40.57. Total? 1154.08
 -- 7030/200000. Average 0.01. Remaining 1113.46. So far 40.57. Total? 1154.03
 -- 7031/200000. Average 0.01. Remaining 1113.40. So far 40.57. Total? 1153.97
 -- 7032/200000. Average 0.01. Remaining 1113.62. So far 40.59. Total? 1154.21
 -- 7033/200000. Average 0.01. Remaining 1113.59. So far 40.59. Total? 1154.17
 -- 7034/200000. Average 0.01. Remaining 1113.53. So far 40.60. Total? 1154.12
 -- 7035/200000. Average 0.01. Remaining 1113.47. So far 40.60. Total? 1154.06
 -- 7036/200000. Average 0.01. Remaining 1113.41. So far 40.60. Total? 1154.00
 -- 7037/200000. Average 0.01. Remaining 1113.36. So far 40.61. Total? 1153.96
 -- 7038/200000. Average 0.01. Remaining 1113.30. So far 40.61. Total? 1153.91
 -- 7039/200000. Average 0.01. Remaining 1113.25. So far 40.62. Total? 1153.86
 -- 7040/200000. Average 0.01. Remaining 1113.21. So far 40.62. Total? 1153.83
 -- 7041/200000. Average 0.01. Remaining 1113.32. So far 40.63. Total? 1153.95
 -- 7042/200000. Average 0.01. Remaining 1113.45. So far 40.64. Total? 1154.08
 -- 7043/200000. Average 0.01. Remaining 1113.40. So far 40.65. Total? 1154.04
 -- 7044/200000. Average 0.01. Remaining 1113.46. So far 40.65. Total? 1154.11
 -- 7045/200000. Average 0.01. Remaining 1113.48. So far 40.66. Total? 1154.13
 -- 7046/200000. Average 0.01. Remaining 1113.54. So far 40.67. Total? 1154.20
 -- 7047/200000. Average 0.01. Remaining 1113.79. So far 40.68. Total? 1154.46
 -- 7048/200000. Average 0.01. Remaining 1114.08. So far 40.70. Total? 1154.78
 -- 7049/200000. Average 0.01. Remaining 1114.10. So far 40.71. Total? 1154.80
 -- 7050/200000. Average 0.01. Remaining 1114.05. So far 40.71. Total? 1154.75
 -- 7051/200000. Average 0.01. Remaining 1113.99. So far 40.71. Total? 1154.70
 -- 7052/200000. Average 0.01. Remaining 1114.31. So far 40.73. Total? 1155.04
 -- 7053/200000. Average 0.01. Remaining 1114.26. So far 40.74. Total? 1154.99
 -- 7054/200000. Average 0.01. Remaining 1114.23. So far 40.74. Total? 1154.96
 -- 7055/200000. Average 0.01. Remaining 1114.39. So far 40.75. Total? 1155.14
 -- 7056/200000. Average 0.01. Remaining 1114.47. So far 40.76. Total? 1155.22
 -- 7057/200000. Average 0.01. Remaining 1114.45. So far 40.77. Total? 1155.21
 -- 7058/200000. Average 0.01. Remaining 1114.39. So far 40.77. Total? 1155.16
 -- 7059/200000. Average 0.01. Remaining 1114.33. So far 40.78. Total? 1155.10
 -- 7060/200000. Average 0.01. Remaining 1114.32. So far 40.78. Total? 1155.10
 -- 7061/200000. Average 0.01. Remaining 1114.33. So far 40.79. Total? 1155.11
 -- 7062/200000. Average 0.01. Remaining 1114.28. So far 40.79. Total? 1155.06
 -- 7063/200000. Average 0.01. Remaining 1114.23. So far 40.80. Total? 1155.01
 -- 7064/200000. Average 0.01. Remaining 1114.17. So far 40.80. Total? 1154.96
 -- 7065/200000. Average 0.01. Remaining 1114.11. So far 40.80. Total? 1154.90
 -- 7066/200000. Average 0.01. Remaining 1114.05. So far 40.81. Total? 1154.85
 -- 7067/200000. Average 0.01. Remaining 1113.99. So far 40.81. Total? 1154.80
 -- 7068/200000. Average 0.01. Remaining 1113.93. So far 40.81. Total? 1154.73
 -- 7069/200000. Average 0.01. Remaining 1113.86. So far 40.82. Total? 1154.67
 -- 7070/200000. Average 0.01. Remaining 1113.79. So far 40.82. Total? 1154.61
 -- 7071/200000. Average 0.01. Remaining 1113.72. So far 40.82. Total? 1154.54
 -- 7072/200000. Average 0.01. Remaining 1113.65. So far 40.83. Total? 1154.47
 -- 7073/200000. Average 0.01. Remaining 1113.59. So far 40.83. Total? 1154.41
 -- 7074/200000. Average 0.01. Remaining 1113.52. So far 40.84. Total? 1154.35
 -- 7075/200000. Average 0.01. Remaining 1113.45. So far 40.84. Total? 1154.28
 -- 7076/200000. Average 0.01. Remaining 1113.38. So far 40.84. Total? 1154.21
 -- 7077/200000. Average 0.01. Remaining 1113.32. So far 40.85. Total? 1154.15
 -- 7078/200000. Average 0.01. Remaining 1113.26. So far 40.85. Total? 1154.10
 -- 7079/200000. Average 0.01. Remaining 1113.19. So far 40.85. Total? 1154.04
 -- 7080/200000. Average 0.01. Remaining 1113.13. So far 40.86. Total? 1153.98
 -- 7081/200000. Average 0.01. Remaining 1113.31. So far 40.87. Total? 1154.18
 -- 7082/200000. Average 0.01. Remaining 1113.25. So far 40.87. Total? 1154.11
 -- 7083/200000. Average 0.01. Remaining 1113.18. So far 40.88. Total? 1154.05
 -- 7084/200000. Average 0.01. Remaining 1113.11. So far 40.88. Total? 1153.98
 -- 7085/200000. Average 0.01. Remaining 1113.04. So far 40.88. Total? 1153.92
 -- 7086/200000. Average 0.01. Remaining 1112.97. So far 40.89. Total? 1153.85
 -- 7087/200000. Average 0.01. Remaining 1112.90. So far 40.89. Total? 1153.79
 -- 7088/200000. Average 0.01. Remaining 1112.83. So far 40.89. Total? 1153.72
 -- 7089/200000. Average 0.01. Remaining 1112.79. So far 40.90. Total? 1153.68
 -- 7090/200000. Average 0.01. Remaining 1112.73. So far 40.90. Total? 1153.62
 -- 7091/200000. Average 0.01. Remaining 1112.66. So far 40.91. Total? 1153.56
 -- 7092/200000. Average 0.01. Remaining 1112.63. So far 40.91. Total? 1153.53
 -- 7093/200000. Average 0.01. Remaining 1112.74. So far 40.92. Total? 1153.65
 -- 7094/200000. Average 0.01. Remaining 1112.83. So far 40.93. Total? 1153.75
 -- 7095/200000. Average 0.01. Remaining 1112.78. So far 40.93. Total? 1153.71
 -- 7096/200000. Average 0.01. Remaining 1112.77. So far 40.94. Total? 1153.71
 -- 7097/200000. Average 0.01. Remaining 1112.81. So far 40.95. Total? 1153.75
 -- 7098/200000. Average 0.01. Remaining 1112.83. So far 40.95. Total? 1153.78
 -- 7099/200000. Average 0.01. Remaining 1113.05. So far 40.97. Total? 1154.01
 -- 7100/200000. Average 0.01. Remaining 1113.09. So far 40.97. Total? 1154.06
 -- 7101/200000. Average 0.01. Remaining 1113.12. So far 40.98. Total? 1154.09
 -- 7102/200000. Average 0.01. Remaining 1113.08. So far 40.99. Total? 1154.06
 -- 7103/200000. Average 0.01. Remaining 1113.09. So far 40.99. Total? 1154.08
 -- 7104/200000. Average 0.01. Remaining 1113.09. So far 41.00. Total? 1154.09
 -- 7105/200000. Average 0.01. Remaining 1113.05. So far 41.00. Total? 1154.05
 -- 7106/200000. Average 0.01. Remaining 1113.02. So far 41.01. Total? 1154.02
 -- 7107/200000. Average 0.01. Remaining 1112.97. So far 41.01. Total? 1153.98
 -- 7108/200000. Average 0.01. Remaining 1112.92. So far 41.02. Total? 1153.93
 -- 7109/200000. Average 0.01. Remaining 1112.86. So far 41.02. Total? 1153.88
 -- 7110/200000. Average 0.01. Remaining 1112.81. So far 41.02. Total? 1153.83
 -- 7111/200000. Average 0.01. Remaining 1112.75. So far 41.03. Total? 1153.77
 -- 7112/200000. Average 0.01. Remaining 1112.68. So far 41.03. Total? 1153.71
 -- 7113/200000. Average 0.01. Remaining 1112.62. So far 41.04. Total? 1153.65
 -- 7114/200000. Average 0.01. Remaining 1112.56. So far 41.04. Total? 1153.60
 -- 7115/200000. Average 0.01. Remaining 1112.50. So far 41.04. Total? 1153.54
 -- 7116/200000. Average 0.01. Remaining 1112.44. So far 41.05. Total? 1153.48
 -- 7117/200000. Average 0.01. Remaining 1112.38. So far 41.05. Total? 1153.42
 -- 7118/200000. Average 0.01. Remaining 1112.61. So far 41.06. Total? 1153.66
 -- 7119/200000. Average 0.01. Remaining 1112.55. So far 41.07. Total? 1153.61
 -- 7120/200000. Average 0.01. Remaining 1112.49. So far 41.07. Total? 1153.55
 -- 7121/200000. Average 0.01. Remaining 1112.45. So far 41.08. Total? 1153.52
 -- 7122/200000. Average 0.01. Remaining 1112.40. So far 41.08. Total? 1153.47
 -- 7123/200000. Average 0.01. Remaining 1112.34. So far 41.08. Total? 1153.42
 -- 7124/200000. Average 0.01. Remaining 1112.28. So far 41.09. Total? 1153.36
 -- 7125/200000. Average 0.01. Remaining 1112.22. So far 41.09. Total? 1153.30
 -- 7126/200000. Average 0.01. Remaining 1112.20. So far 41.10. Total? 1153.29
 -- 7127/200000. Average 0.01. Remaining 1112.19. So far 41.10. Total? 1153.29
 -- 7128/200000. Average 0.01. Remaining 1112.14. So far 41.11. Total? 1153.24
 -- 7129/200000. Average 0.01. Remaining 1112.08. So far 41.11. Total? 1153.18
 -- 7130/200000. Average 0.01. Remaining 1112.02. So far 41.11. Total? 1153.13
 -- 7131/200000. Average 0.01. Remaining 1111.96. So far 41.12. Total? 1153.08
 -- 7132/200000. Average 0.01. Remaining 1111.91. So far 41.12. Total? 1153.02
 -- 7133/200000. Average 0.01. Remaining 1111.85. So far 41.13. Total? 1152.97
 -- 7134/200000. Average 0.01. Remaining 1111.79. So far 41.13. Total? 1152.91
 -- 7135/200000. Average 0.01. Remaining 1111.73. So far 41.13. Total? 1152.86
 -- 7136/200000. Average 0.01. Remaining 1111.68. So far 41.14. Total? 1152.81
 -- 7137/200000. Average 0.01. Remaining 1111.62. So far 41.14. Total? 1152.75
 -- 7138/200000. Average 0.01. Remaining 1111.55. So far 41.15. Total? 1152.69
 -- 7139/200000. Average 0.01. Remaining 1111.49. So far 41.15. Total? 1152.63
 -- 7140/200000. Average 0.01. Remaining 1111.42. So far 41.15. Total? 1152.57
 -- 7141/200000. Average 0.01. Remaining 1111.38. So far 41.16. Total? 1152.53
 -- 7142/200000. Average 0.01. Remaining 1111.33. So far 41.16. Total? 1152.48
 -- 7143/200000. Average 0.01. Remaining 1111.28. So far 41.16. Total? 1152.44
 -- 7144/200000. Average 0.01. Remaining 1111.24. So far 41.17. Total? 1152.41
 -- 7145/200000. Average 0.01. Remaining 1111.37. So far 41.18. Total? 1152.54
 -- 7146/200000. Average 0.01. Remaining 1111.47. So far 41.19. Total? 1152.65
 -- 7147/200000. Average 0.01. Remaining 1111.45. So far 41.20. Total? 1152.64
 -- 7148/200000. Average 0.01. Remaining 1111.54. So far 41.20. Total? 1152.74
 -- 7149/200000. Average 0.01. Remaining 1111.55. So far 41.21. Total? 1152.75
 -- 7150/200000. Average 0.01. Remaining 1111.57. So far 41.22. Total? 1152.78
 -- 7151/200000. Average 0.01. Remaining 1111.61. So far 41.23. Total? 1152.83
 -- 7152/200000. Average 0.01. Remaining 1111.69. So far 41.23. Total? 1152.92
 -- 7153/200000. Average 0.01. Remaining 1111.76. So far 41.24. Total? 1153.00
 -- 7154/200000. Average 0.01. Remaining 1111.80. So far 41.25. Total? 1153.04
 -- 7155/200000. Average 0.01. Remaining 1111.79. So far 41.26. Total? 1153.04
 -- 7156/200000. Average 0.01. Remaining 1111.76. So far 41.26. Total? 1153.01
 -- 7157/200000. Average 0.01. Remaining 1111.71. So far 41.26. Total? 1152.97
 -- 7158/200000. Average 0.01. Remaining 1111.65. So far 41.27. Total? 1152.91
 -- 7159/200000. Average 0.01. Remaining 1111.60. So far 41.27. Total? 1152.86
 -- 7160/200000. Average 0.01. Remaining 1111.54. So far 41.28. Total? 1152.81
 -- 7161/200000. Average 0.01. Remaining 1111.48. So far 41.28. Total? 1152.76
 -- 7162/200000. Average 0.01. Remaining 1111.42. So far 41.28. Total? 1152.70
 -- 7163/200000. Average 0.01. Remaining 1111.37. So far 41.29. Total? 1152.65
 -- 7164/200000. Average 0.01. Remaining 1111.32. So far 41.29. Total? 1152.61
 -- 7165/200000. Average 0.01. Remaining 1111.27. So far 41.30. Total? 1152.56
 -- 7166/200000. Average 0.01. Remaining 1111.22. So far 41.30. Total? 1152.51
 -- 7167/200000. Average 0.01. Remaining 1111.16. So far 41.30. Total? 1152.46
 -- 7168/200000. Average 0.01. Remaining 1111.12. So far 41.31. Total? 1152.42
 -- 7169/200000. Average 0.01. Remaining 1111.07. So far 41.31. Total? 1152.37
 -- 7170/200000. Average 0.01. Remaining 1111.11. So far 41.32. Total? 1152.43
 -- 7171/200000. Average 0.01. Remaining 1111.42. So far 41.34. Total? 1152.75
 -- 7172/200000. Average 0.01. Remaining 1111.40. So far 41.34. Total? 1152.74
 -- 7173/200000. Average 0.01. Remaining 1111.73. So far 41.36. Total? 1153.09
 -- 7174/200000. Average 0.01. Remaining 1112.17. So far 41.38. Total? 1153.54
 -- 7175/200000. Average 0.01. Remaining 1112.13. So far 41.39. Total? 1153.51
 -- 7176/200000. Average 0.01. Remaining 1112.09. So far 41.39. Total? 1153.48
 -- 7177/200000. Average 0.01. Remaining 1112.06. So far 41.40. Total? 1153.46
 -- 7178/200000. Average 0.01. Remaining 1112.06. So far 41.40. Total? 1153.46
 -- 7179/200000. Average 0.01. Remaining 1112.03. So far 41.41. Total? 1153.43
 -- 7180/200000. Average 0.01. Remaining 1111.98. So far 41.41. Total? 1153.38
 -- 7181/200000. Average 0.01. Remaining 1111.93. So far 41.42. Total? 1153.34
 -- 7182/200000. Average 0.01. Remaining 1111.89. So far 41.42. Total? 1153.31
 -- 7183/200000. Average 0.01. Remaining 1111.87. So far 41.43. Total? 1153.29
 -- 7184/200000. Average 0.01. Remaining 1111.90. So far 41.43. Total? 1153.33
 -- 7185/200000. Average 0.01. Remaining 1111.96. So far 41.44. Total? 1153.39
 -- 7186/200000. Average 0.01. Remaining 1112.00. So far 41.45. Total? 1153.44
 -- 7187/200000. Average 0.01. Remaining 1112.09. So far 41.46. Total? 1153.54
 -- 7188/200000. Average 0.01. Remaining 1112.08. So far 41.46. Total? 1153.54
 -- 7189/200000. Average 0.01. Remaining 1112.04. So far 41.47. Total? 1153.50
 -- 7190/200000. Average 0.01. Remaining 1112.00. So far 41.47. Total? 1153.47
 -- 7191/200000. Average 0.01. Remaining 1111.96. So far 41.48. Total? 1153.43
 -- 7192/200000. Average 0.01. Remaining 1111.91. So far 41.48. Total? 1153.39
 -- 7193/200000. Average 0.01. Remaining 1111.89. So far 41.49. Total? 1153.37
 -- 7194/200000. Average 0.01. Remaining 1111.86. So far 41.49. Total? 1153.35
 -- 7195/200000. Average 0.01. Remaining 1111.85. So far 41.50. Total? 1153.34
 -- 7196/200000. Average 0.01. Remaining 1112.03. So far 41.51. Total? 1153.54
 -- 7197/200000. Average 0.01. Remaining 1112.14. So far 41.52. Total? 1153.65
 -- 7198/200000. Average 0.01. Remaining 1112.19. So far 41.53. Total? 1153.71
 -- 7199/200000. Average 0.01. Remaining 1112.16. So far 41.53. Total? 1153.69
 -- 7200/200000. Average 0.01. Remaining 1112.93. So far 41.57. Total? 1154.49
 -- 7201/200000. Average 0.01. Remaining 1112.95. So far 41.57. Total? 1154.52
 -- 7202/200000. Average 0.01. Remaining 1112.93. So far 41.58. Total? 1154.51
 -- 7203/200000. Average 0.01. Remaining 1112.96. So far 41.59. Total? 1154.54
 -- 7204/200000. Average 0.01. Remaining 1113.28. So far 41.60. Total? 1154.88
 -- 7205/200000. Average 0.01. Remaining 1113.27. So far 41.61. Total? 1154.88
 -- 7206/200000. Average 0.01. Remaining 1113.24. So far 41.61. Total? 1154.85
 -- 7207/200000. Average 0.01. Remaining 1113.18. So far 41.62. Total? 1154.80
 -- 7208/200000. Average 0.01. Remaining 1113.15. So far 41.62. Total? 1154.77
 -- 7209/200000. Average 0.01. Remaining 1113.10. So far 41.63. Total? 1154.72
 -- 7210/200000. Average 0.01. Remaining 1113.05. So far 41.63. Total? 1154.68
 -- 7211/200000. Average 0.01. Remaining 1113.01. So far 41.64. Total? 1154.64
 -- 7212/200000. Average 0.01. Remaining 1112.96. So far 41.64. Total? 1154.60
 -- 7213/200000. Average 0.01. Remaining 1112.91. So far 41.64. Total? 1154.55
 -- 7214/200000. Average 0.01. Remaining 1112.86. So far 41.65. Total? 1154.50
 -- 7215/200000. Average 0.01. Remaining 1112.88. So far 41.66. Total? 1154.53
 -- 7216/200000. Average 0.01. Remaining 1113.01. So far 41.67. Total? 1154.67
 -- 7217/200000. Average 0.01. Remaining 1113.02. So far 41.67. Total? 1154.69
 -- 7218/200000. Average 0.01. Remaining 1113.01. So far 41.68. Total? 1154.68
 -- 7219/200000. Average 0.01. Remaining 1113.04. So far 41.69. Total? 1154.72
 -- 7220/200000. Average 0.01. Remaining 1113.08. So far 41.69. Total? 1154.77
 -- 7221/200000. Average 0.01. Remaining 1113.03. So far 41.70. Total? 1154.72
 -- 7222/200000. Average 0.01. Remaining 1112.97. So far 41.70. Total? 1154.67
 -- 7223/200000. Average 0.01. Remaining 1113.20. So far 41.72. Total? 1154.91
 -- 7224/200000. Average 0.01. Remaining 1113.15. So far 41.72. Total? 1154.87
 -- 7225/200000. Average 0.01. Remaining 1113.11. So far 41.72. Total? 1154.83
 -- 7226/200000. Average 0.01. Remaining 1113.06. So far 41.73. Total? 1154.78
 -- 7227/200000. Average 0.01. Remaining 1113.00. So far 41.73. Total? 1154.73
 -- 7228/200000. Average 0.01. Remaining 1112.95. So far 41.74. Total? 1154.68
 -- 7229/200000. Average 0.01. Remaining 1112.89. So far 41.74. Total? 1154.63
 -- 7230/200000. Average 0.01. Remaining 1112.83. So far 41.74. Total? 1154.57
 -- 7231/200000. Average 0.01. Remaining 1112.77. So far 41.75. Total? 1154.51
 -- 7232/200000. Average 0.01. Remaining 1112.71. So far 41.75. Total? 1154.45
 -- 7233/200000. Average 0.01. Remaining 1112.64. So far 41.75. Total? 1154.39
 -- 7234/200000. Average 0.01. Remaining 1112.60. So far 41.76. Total? 1154.36
 -- 7235/200000. Average 0.01. Remaining 1112.56. So far 41.76. Total? 1154.32
 -- 7236/200000. Average 0.01. Remaining 1112.51. So far 41.77. Total? 1154.27
 -- 7237/200000. Average 0.01. Remaining 1112.45. So far 41.77. Total? 1154.22
 -- 7238/200000. Average 0.01. Remaining 1112.40. So far 41.78. Total? 1154.17
 -- 7239/200000. Average 0.01. Remaining 1112.34. So far 41.78. Total? 1154.11
 -- 7240/200000. Average 0.01. Remaining 1112.27. So far 41.78. Total? 1154.05
 -- 7241/200000. Average 0.01. Remaining 1112.21. So far 41.79. Total? 1153.99
 -- 7242/200000. Average 0.01. Remaining 1112.15. So far 41.79. Total? 1153.93
 -- 7243/200000. Average 0.01. Remaining 1112.08. So far 41.79. Total? 1153.87
 -- 7244/200000. Average 0.01. Remaining 1112.02. So far 41.80. Total? 1153.81
 -- 7245/200000. Average 0.01. Remaining 1111.97. So far 41.80. Total? 1153.77
 -- 7246/200000. Average 0.01. Remaining 1111.91. So far 41.80. Total? 1153.71
 -- 7247/200000. Average 0.01. Remaining 1111.86. So far 41.81. Total? 1153.66
 -- 7248/200000. Average 0.01. Remaining 1111.82. So far 41.81. Total? 1153.63
 -- 7249/200000. Average 0.01. Remaining 1111.94. So far 41.82. Total? 1153.75
 -- 7250/200000. Average 0.01. Remaining 1112.07. So far 41.83. Total? 1153.90
 -- 7251/200000. Average 0.01. Remaining 1112.04. So far 41.84. Total? 1153.87
 -- 7252/200000. Average 0.01. Remaining 1112.16. So far 41.85. Total? 1154.01
 -- 7253/200000. Average 0.01. Remaining 1112.71. So far 41.88. Total? 1154.58
 -- 7254/200000. Average 0.01. Remaining 1112.67. So far 41.88. Total? 1154.55
 -- 7255/200000. Average 0.01. Remaining 1112.63. So far 41.89. Total? 1154.51
 -- 7256/200000. Average 0.01. Remaining 1112.58. So far 41.89. Total? 1154.46
 -- 7257/200000. Average 0.01. Remaining 1112.61. So far 41.90. Total? 1154.50
